question_id,role,ticker,year,report_id,table,table_ordinal,row,column,row_label,column_header,raw,parsed_value,source_section,seed_column_header,source_scale,sign_convention,value_base,raw_occurrences_in_logical_grid,title_context
923,value,OGC,2017,OGC_financial_statements_2017_consolidated,OGC_financial_statements_2017_consolidated|1992,53,3,1,Chi phí nhân công,Năm 2017 | VND | 1.689.229.939,32.986.442.045,32986442045.0,,,1.0,as_printed,32986442045.0,1,"['30. CHI PHÍ TÀI CHÍNH', 'Năm 2017 Năm 2016 VND VND Lãi tiền vay 132.468.777.880 165.238.552.206 Lãi vay NCB được miễn (Chi tiết tại Thuyết minh số 17(1)) (131.697.907.189) - Lỗ chênh lệch tỷ giá phát sinh trong năm 274.754.521 225.842.136 Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm 9.168.107 - Dự phòng giảm giá chứng khoán kinh doanh và tôn thất đầu tư 2.445.816.196 25.461.585.358 Chi phí tài chính khác 192.557.497 108.117.052 3.693.167.012 191.034.096.752', '31. CHI PHÍ BÁN HÀNG']"
923,value,OGC,2018,OGC_financial_statements_2018_consolidated,OGC_financial_statements_2018_consolidated|2212,55,3,1,Chi phí nhân công,Năm 2018 | VND | 67.196.930.101,34.406.890.797,34406890797.0,,,1.0,as_printed,34406890797.0,1,"['Báo cáo tài chính hợp nhất', 'Năm tái chính kết thúc ngày 31/12/2018', '31. CHI PHÍ BÁN HÀNG']"
923,value,OGC,2019,OGC_financial_statements_2019_consolidated,OGC_financial_statements_2019_consolidated|2037,57,3,1,Chi phí nhân công,Năm 2019 | VND | 83.904.724.371,39.854.287.480,39854287480.0,,,1.0,as_printed,39854287480.0,1,"['Báo cáo tài chính hợp nhất', 'Năm tài chính kết thúc ngày 31/12/2019', '33. CHI PHÍ BÁN HÀNG']"
927,value,VPI,2016,VPI_financial_statements_2016_separate,VPI_financial_statements_2016_separate|187,5,5,3,3. Thuế và các khoản phải nộp Nhà nước,31/12/2016 | 2.188.648.914.414 | 1.741.306.769.982,2.542.217.408,2542217408.0,,,1.0,as_printed,2542217408.0,1,"['BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP)', 'Tại ngày 31 tháng 12 năm 2016', 'Mẫu số B01 - DN']"
927,value,DIG,2016,DIG_financial_statements_2016_separate,DIG_financial_statements_2016_separate|279,7,5,3,Thuế và các khoản phải nộp Nhà nước,Số cuối năm | 2.665.848.215.911 | 1.097.400.013.601,26.323.895.303,26323895303.0,,,1.0,as_printed,26323895303.0,1,"['Tại ngày 31 tháng 12 năm 2016', '(Tiếp theo)', 'Đơn vị tính: đồng Việt Nam']"
927,value,VRE,2016,VRE_financial_statements_2016_separate,VRE_financial_statements_2016_separate|343,6,5,3,3. Thuế và các khoản phải nộp Nhà nước,Số cuối năm | 5.091.647.363.656 | 736.153.108.083,35.068.093.552,35068093552.0,,,1.0,as_printed,35068093552.0,1,"['BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG (tiếp theo)', 'ngày 31 tháng 12 năm 2016', 'Đơn vị tính: VND']"
927,value,DXG,2016,DXG_financial_statements_2016_separate,DXG_financial_statements_2016_separate|273,8,5,3,3. Thuế và các khoản phải nộp Nhà nước,Số cuối năm | 1.481.593.622.617 | 972.766.572.675,69.976.249.971,69976249971.0,,,1.0,as_printed,69976249971.0,1,"['BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG (tiếp theo)', 'vào ngày 31 tháng 12 năm 2016', 'VND']"
927,value,PDR,2016,PDR_financial_statements_2016_separate,PDR_financial_statements_2016_separate|200,6,5,3,3. Thuế và các khoản phải nộp Nhà nước,Số cuối năm | 6.729.543.026.310 | 1.809.051.815.990,52.316.569.712,52316569712.0,,,1.0,as_printed,52316569712.0,1,"['BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG (tiếp theo)', 'vào ngày 31 tháng 12 năm 2016', 'VND']"
930,value,PC1,2022,PC1_financial_statements_2022_separate,PC1_financial_statements_2022_separate|930,23,1,1,Phải thu về cổ tức và lợi nhuận được chia,31/12/2022VND | 32.479.615.863 | 5.281.795.612,32.479.615.863,32479615863.0,,,1.0,as_printed,32479615863.0,1,"['31/12/2022VND 1/1/2022VND Tạm ứng đèn bù giải phóng mặt bằng (*) 138.153.857.564 187.254.855.632 Tạm ứng 10.060.161.689 36.740.108.437 Phải thu về cổ tức và lợi nhuận được chia (**) 32.479.615.863 5.206.594.802 Phải thu lãi tiền gửi, cho vay (**) 9.354.208.120 3.737.048.530 Phải thu Trần Nhung (Đội xây lắp số 3) 2.151.632.200 2.151.632.200 Phải thu Phan Ngọc Tiến (Đội xây lắp số 1) 418.555.690 418.555.690 Ký cược, ký quỹ 268.380.000 268.380.000 Phải thu về bảo hiểm xã hội, y tế, thất nghiệp 259.555.654 223.268.565 Phải thu khác 569.922.735 1.497.370.692 193.715.889.515 237.497.814.548', '(*) Đây là các khoản tạm ứng để chỉ trả tiền đến bù giải phóng mặt bằng tại các công trình xây lắp sẽ được chủ đầu tư hoàn trả lại.', '(**) Các khoản phải thu ngắn hạn khác từ các bên liên quan như sau:']"
930,value,PC1,2023,PC1_financial_statements_2023_separate,PC1_financial_statements_2023_separate|859,22,3,1,Phải thu về cổ tức và lợi nhuận được chia,31/12/2023VND | 94.595.296.236 | 23.681.808.392,102.912.151.561,102912151561.0,,,1.0,as_printed,102912151561.0,1,"['31/12/2023VND 1/1/2023VND Công ty con cấp 1 Công ty Cổ phần Khoáng sản Tấn Phát 50.000.000.000 78.246.218.878 Công ty Cổ phần Thương mại Đầu tư Tiến Bộ 22.000.000.000 22.000.000.000 Công ty Cổ phần Năng lượng Bảo Lâm 10.000.000.000 - Công ty Cổ phần Thủy điện Sông Gâm 5.160.000.000 15.000.000.000 Công ty Cổ phần Điện gió Liên Lập - 25.800.065.445 Công ty Cổ phần Điện gió Phong Huy - 70.959.512.949 Công ty Cổ phần Điện gió Phong Nguyên - 70.959.512.950 Công ty con cấp 2 Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên - công ty con của Công ty TNHH Chế tạo Cột thép Đông Anh 16.302.693.400 16.302.693.400 Công ty TNHH MTV Xây lắp Điện 1 - Ninh Bình - công ty con của Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình - 5.000.000.000 Bên khác Công ty Cổ phần Tư vấn Năng lượng Xanh Toàn Cầu(trước đây là “Công ty Cổ phần Tư vấn Điện 1”) 2.588.410.051 2.886.249.280 106.051.103.451 307.154.252.902', 'Các khoản phải thu về cho vay có kỳ hạn còn lại dưới 12 tháng, không có tài sản bảo đảm và hưởng lãi suất từ 4,0% đến 9,0%/năm (1/1/2023: từ 4,0% đến 6,5%/năm).', '9. Phải thu ngắn hạn khác']"
930,value,PC1,2024,PC1_financial_statements_2024_separate,PC1_financial_statements_2024_separate|893,22,1,1,Phải thu về cổ tức và lợi nhuận được chia (*),31/12/2024VND | 152.605.436.256 | 94.286.957.077,152.605.436.256,152605436256.0,,,1.0,as_printed,152605436256.0,1,"['(Ban hành theo Thông tư số 200/2014/TT-BTC', 'ngày 22/12/2014 của Bộ Tài chính)', '10. Phải thu ngắn hạn khác']"
930,value,PC1,2025,PC1_financial_statements_2025_separate,PC1_financial_statements_2025_separate|1037,21,2,1,Phải thu về cổ tức và lợi nhuận được chia,Số cuối năm | VND | 166.562.502.443,166.562.502.443,166562502443.0,,,1.0,as_printed,166562502443.0,1,"['Số cuối nămVND Số đầu nămVND Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình 27.234.176.793 27.234.176.793 Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên 16.302.693.400 16.302.693.400 Công ty Cổ phần Tư vấn Năng lượng Xanh Toàn cầu 1.580.567.330 2.588.410.051 Công ty Cổ phần Thương mại Đầu tư Tiến Bộ - 24.000.000.000 Công ty Cổ phần Năng lượng Bảo Lâm - 5.500.000.000 45.117.437.523 75.625.280.244 Trong đó: Phải thu về cho vay ngắn hạn với các bên liên quan (Chỉ tiết tại Thuyết minh số 38) 43.536.870.193 73.036.870.193', 'Các khoản phải thu về cho vay có kỳ hạn còn lại dưới 12 tháng, không có tài sản bảo đảm và hưởng lãi suất từ 4,0%/năm đến 6,5%/năm (tại ngày đầu năm: từ 4,0%/năm đến 6,0%/năm) nhằm phục vụ triển khai dự án hoặc phục vụ mục đích sản xuất kinh doanh khác của bên vay tùy thời điểm.', '11. PHẢI THU NGẮN HẠN KHÁC']"
940,value,SJG,2019,SJG_financial_statements_2019_consolidated,SJG_financial_statements_2019_consolidated|362,10,6,4,Doanh thu hoạt động tài chính,Năm nay | 6.973.551.104.678 | 20.542.812.874,374.436.040.648,374436040648.0,,,1.0,as_printed,374436040648.0,1,"['BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2019', 'Đơn vị tính: VND']"
940,value,SJG,2020,SJG_financial_statements_2020_consolidated,SJG_financial_statements_2020_consolidated|389,10,6,4,Doanh thu hoạt động tài chính,Năm nay | 6.044.289.725.925 | 44.625.212.967,217.131.860.091,217131860091.0,,,1.0,as_printed,217131860091.0,1,"['BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2020', 'Đơn vị tính: VND']"
940,value,SJG,2021,SJG_financial_statements_2021_consolidated,SJG_financial_statements_2021_consolidated|358,10,6,4,Doanh thu hoạt động tài chính,Năm nay | 6.072.709.987.708 | 8.563.112.865,227.472.182.555,227472182555.0,,,1.0,as_printed,227472182555.0,1,"['BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021', 'Đơn vị tính: VND']"
943,value,DCM,2018,DCM_financial_statements_2018_consolidated,DCM_financial_statements_2018_consolidated|334,3,2,4,Tiền và các khoản tương đương tiền,Số cuối năm | 4.318.349.014.853 | 285.772.463.155,285.772.463.155,285772463155.0,,,1.0,as_printed,285772463155.0,1,"['BÀNG CÂN ĐỔI KẾ TOÁN HỢP NHẮT', 'Tại ngày 31 tháng 12 năm 2018', 'Đơn vị: VND']"
943,value,VIF,2018,VIF_financial_statements_2018_consolidated,VIF_financial_statements_2018_consolidated|205,4,2,4,Tiền và các khoản tương đương tiền,Số cuối năm | 3.952.462.174.490 | 123.512.524.623,123.512.524.623,123512524623.0,,,1.0,as_printed,123512524623.0,1,"['BÀNG CÂN ĐÕI KÊ TOÁN HỢP NHẤT', 'Tại ngày 31 tháng 12 năm 2018', 'Đơn vị: VND']"
943,value,NKG,2018,NKG_financial_statements_2018_consolidated,NKG_financial_statements_2018_consolidated|160,4,3,3,Tiền và các khoản tương đương tiền,Tại ngày 31 tháng 12 năm | 2018 VND | 4.102.006.090.537,460.998.285.030,460998285030.0,,,1.0,as_printed,460998285030.0,1,"['CÔNG TY CỔ PHẦN THÉP NAM KIM', 'Mẫu số B 01 – DN/HN', 'BÀNG CÂN ĐỐI KẾ TOÁN HỢP NHẤT']"
944,value,DLG,2020,DLG_financial_statements_2020_consolidated,DLG_financial_statements_2020_consolidated|417,4,37,4,2.,31/12/2020 VND | 2.611.417.732.983 | 138.061.045.269,417.852.299.548,417852299548.0,,,1.0,as_printed,417852299548.0,1,"['Mẫu số B 01-DN/HN', 'Ban hành theo TT số 202/2014/TT - BTC', 'ngày 22/12/2014 của Bộ Tài chính']"
944,value,DLG,2021,DLG_financial_statements_2021_consolidated,DLG_financial_statements_2021_consolidated|439,8,38,3,2. Chi phí xây dựng cơ bản dở dang,Số cuối năm | 4 | 2.333.919.358.291,32.436.436.566,32436436566.0,,,1.0,as_printed,32436436566.0,2,"['BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẤT', 'Tại ngày 31 tháng 12 năm 2021', 'DVT: VND']"
944,value,DLG,2022,DLG_financial_statements_2022_consolidated,DLG_financial_statements_2022_consolidated|393,7,37,3,1. Chi phí xây dựng cơ bản dở dang,Số cuối năm | 4 | 1.647.393.336.524,40.860.898.048,40860898048.0,,,1.0,as_printed,40860898048.0,2,"['BẢNG CÂN ĐỐI KẾ TOÁN (HỢP NHẤT)', 'Tại ngày 31 tháng 12 năm 2022', 'DVT: VND']"
944,value,DLG,2023,DLG_financial_statements_2023_consolidated,DLG_financial_statements_2023_consolidated|393,7,37,3,1. Chi phí xây dựng cơ bản dở dang,Số cuối năm | 4 | 1.131.710.306.910,34.957.889.850,34957889850.0,,,1.0,as_printed,34957889850.0,2,"['BẢNG CÂN ĐỐI KẾ TOÁN (HỢP NHẤT)', 'Tại ngày 31 tháng 12 năm 2023', 'DVT: VND']"
947,value,IJC,2016,IJC_financial_statements_2016_consolidated,IJC_financial_statements_2016_consolidated|360,8,4,4,Giá vốn hàng bán,Năm nay | 2.036.791.525.991 | 66.236.513.699,1.614.902.270.238,1614902270238.0,,,1.0,as_printed,1614902270238.0,1,"['BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2016', 'Đơn vị tính: VND']"
947,value,IJC,2017,IJC_financial_statements_2017_consolidated,IJC_financial_statements_2017_consolidated|396,8,4,4,Giá vốn hàng bán,Năm nay | 992.793.347.653 | 44.578.842.126,526.610.104.869,526610104869.0,,,1.0,as_printed,526610104869.0,1,"['BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017', 'Đơn vị tính: VND']"
947,value,IJC,2020,IJC_financial_statements_2020_consolidated,IJC_financial_statements_2020_consolidated|432,8,4,4,Giá vốn hàng bán,Năm nay | 2.162.822.604.544 | 21.527.078.722,1.478.799.082.559,1478799082559.0,,,1.0,as_printed,1478799082559.0,1,"['BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2020', 'Đơn vị tính: VND']"
947,value,IJC,2024,IJC_financial_statements_2024_consolidated,IJC_financial_statements_2024_consolidated|445,9,4,3,4. Giá vốn hàng bán,Năm nay | 1.026.332.766.569 | 6.073.906.698,561.893.443.009,561893443009.0,,,1.0,as_printed,561893443009.0,1,"['BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024', 'Đơn vị tính: VND']"
954,interest_expense,DPM,2018,DPM_financial_statements_2018_consolidated,DPM_financial_statements_2018_consolidated|305,6,8,4,- Trong đó: Chi phí lãi vay,Năm nay | 9.395.359.665.641 | 98.248.115.232,62.586.468.519,62586468519.0,,,1.0,as_printed,62586468519.0,1,"['BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', 'Đơn vị: VND']"
954,interest_expense,VIF,2018,VIF_financial_statements_2018_consolidated,VIF_financial_statements_2018_consolidated|300,7,8,3,- Trong đó: Chi phí lãi vay,Năm nay | 1.849.208.071.073 | 1.472.439.227,9.589.605.241,9589605241.0,,,1.0,as_printed,9589605241.0,1,"['ngày 22 tháng 12 năm 2014 của Bộ Tài chính', 'BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH HỢP NHẤT', 'Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018']"
954,interest_expense,HSG,2018,HSG_financial_statements_2018_consolidated,HSG_financial_statements_2018_consolidated|238,8,8,3,Trong đó: Chi phí lãi vay,Năm nay | 34.570.344.557.164 | (128.915.208.903),(811.669.226.449),-811669226449.0,,,1.0,absolute_expense,811669226449.0,1,"['B02-DN/HN', 'BÁO CÁO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẮT cho năm tài chính kết thúc ngày 30 tháng 9 năm 2018', 'VND']"
958,value,VIC,2018,VIC_financial_statements_2018_consolidated,VIC_financial_statements_2018_consolidated|1790,56,9,5,Vay dài hạn ngân hàng,Đơn vị tính: VND | Số cuối nămGiá trị (đồng thời là số có khả năng trả nợ) | Vay ngắn hạn,23.591.140.420.079,23591140420079.0,,,1.0,as_printed,23591140420079.0,1,"['THUYẾT MÍNH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)', 'vào ngày 31 tháng 12 năm 2018 và cho năm tài chính kết thúc cùng ngày', '26. VAY VÀ NỘ']"
958,value,DIG,2018,DIG_financial_statements_2018_consolidated,DIG_financial_statements_2018_consolidated|251,9,15,3,3. Vay dài hạn,Số cuối năm | 3.612.748.321.996 | 2.997.356.703.194,424.026.756.178,424026756178.0,,,1.0,as_printed,424026756178.0,1,"['BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẤT (tiếp theo)', 'vào ngày 31 tháng 12 năm 2018', 'VND']"
958,value,DXG,2018,DXG_financial_statements_2018_consolidated,DXG_financial_statements_2018_consolidated|1318,52,7,1,Vay ngân hàng (Thuyết minh số 26.2),VND | Số cuối năm | 471.425.076.235,116.608.697.257,116608697257.0,,,1.0,as_printed,116608697257.0,1,"['THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (tiếp theo)', 'vào ngày và cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018', '26. VAY']"
961,value,BAF,2020,BAF_financial_statements_2020_separate,BAF_financial_statements_2020_separate|219,4,18,4,IV.,Số cuối năm | 4.655.809.118.725 | 7.411.278.258,988.720.909.873,988720909873.0,,,1.0,as_printed,988720909873.0,2,"['Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2020', 'BẢNG CÂN ĐỐI KẾ TOÁN', 'Tại ngày 31 tháng 12 năm 2020']"
961,inventory,BAF,2022,BAF_financial_statements_2022_separate,BAF_financial_statements_2022_separate|242,5,16,3,IV. Hàng tồn kho,Số cuối năm | 2.069.971.998.188 | 119.564.393.862,730.673.889.982,730673889982.0,,,1.0,as_printed,730673889982.0,2,"['BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG', 'vào ngày 31 tháng 12 năm 2022', 'VND']"
961,inventory,BAF,2024,BAF_financial_statements_2024_separate,BAF_financial_statements_2024_separate|259,4,13,3,IV. Hàng tồn kho,Số cuối năm | 4.032.229.458.737 | 102.785.712.771,1.508.776.640.729,1508776640729.0,,,1.0,as_printed,1508776640729.0,2,"['BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG', 'vào ngày 31 tháng 12 năm 2024', 'VND']"
961,inventory,BAF,2025,BAF_financial_statements_2025_separate,BAF_financial_statements_2025_separate|240,5,13,3,IV. Hàng tồn kho,Số cuối năm | 4.988.254.708.676 | 193.464.572.724,1.721.356.683.254,1721356683254.0,,,1.0,as_printed,1721356683254.0,2,"['BẢNG CÂN ĐỐI KẾ TOÁN RIÊNG', 'vào ngày 31 tháng 12 năm 2025', 'VND']"
964,interest_expense,KHG,2023,KHG_financial_statements_2023_consolidated,KHG_financial_statements_2023_consolidated|795,25,3,1,"Trích trước lãi vay trái phiếu, ngân hàng",31/12/2023 | VND | 26.932.187.593,13.176.504.288,13176504288.0,,,1.0,as_printed,13176504288.0,1,"['MĂU SÓ B09 - DN/HN', 'Các thuyết minh này là một bộ phận hợp thành và cần được đọc đồng thời với báo cáo tài chính kèm theo', '19. CHI PHÍ PHÀI TRÀ NGÁN HẠN']"
964,interest_expense,CRE,2023,CRE_financial_statements_2023_consolidated,CRE_financial_statements_2023_consolidated|1352,47,2,1,- Chi phí lãi vay,31/12/2023 | VND | 26.451.824.604,26.451.824.604,26451824604.0,,,1.0,as_printed,26451824604.0,1,"['Báo cáo tài chính hợp nhất', 'Cho năm tài chính kết thúc ngày 31/12/2023', '22. CHI PHÍ PHẢI TRẢ NGẮN HẠN']"
964,interest_expense,KBC,2023,KBC_financial_statements_2023_consolidated,KBC_financial_statements_2023_consolidated|1407,36,5,1,Chi phí lãi vay phải trả,Số cuối năm | Ngắn hạn,17.558.752.691,17558752691.0,,,1.0,as_printed,17558752691.0,1,"['THUYẾT MINH BẢO CÁO TÀI CHÍNH HỢP NHẮT (tiếp theo)', 'vào ngày 31 tháng 12 năm 2023 và cho năm tài chính kết thúc cùng ngày', '18. CHI PHÍ PHÀI TRÀ']"
964,interest_expense,KBC,2023,KBC_financial_statements_2023_consolidated,KBC_financial_statements_2023_consolidated|1407,36,7,1,Chi phí lãi vay phải trả bên liên quan(Thuyết minh số 30),Số cuối năm | Ngắn hạn,553.879.723,553879723.0,,,1.0,as_printed,553879723.0,1,"['THUYẾT MINH BẢO CÁO TÀI CHÍNH HỢP NHẮT (tiếp theo)', 'vào ngày 31 tháng 12 năm 2023 và cho năm tài chính kết thúc cùng ngày', '18. CHI PHÍ PHÀI TRÀ']"
969,value,DNH,2017,DNH_financial_statements_2017_consolidated,DNH_financial_statements_2017_consolidated|1019,41,1,1,Giá vốn bán điện,2017VND | 780.977.719.441 | 11.223.638.191,780.977.719.441,780977719441.0,,,1.0,as_printed,780977719441.0,1,"['(Ban hành theo Thông tư số 202/2014/TT-BTC', 'ngày 22 tháng 12 năm 2014 của Bộ Tài chính)', '26. Giá vốn hàng bán']"
969,value,DNH,2018,DNH_financial_statements_2018_consolidated,DNH_financial_statements_2018_consolidated|1085,44,1,1,Giá vốn bán điện,2018VND | 779.746.772.283 | 9.352.039.142,779.746.772.283,779746772283.0,,,1.0,as_printed,779746772283.0,1,"['Doanh thu bao gồm:', '2018VND 2017VND Tổng doanh thu ▪ Bán điện 2.385.079.816.822 1.647.589.257.830 ▪ Cung cấp dịch vụ 13.480.785.331 16.046.507.835 2.398.560.602.153 1.663.635.765.665', '26. Giá vốn hàng bán']"
